"[Invoice then Packing Sheet]","[Hoja de facturas a continuación del embalaje]"
"[Italic]","[Itálico]"
"[More than]","[Mas que]"
"[No]","[No]"
"[No] : Default","[Ningún valor predeterminado"
"[No] (No = Word-wrap)","[No] (n = Palabra-wrap)"
"[No] If set to yes, gift messages will print with this font.","[No] Si se establece en sí, mensajes de regalo se imprimirán con esta fuente."
"[OpenSans]","[OpenSans]"
"[Packing Sheet then Invoice]","[Embalaje Hoja continuación, Factura]"
"[Partially: Lines top &amp; bottom]","[Parcialmente: líneas superior & amp; fondo]"
"[price]","[precio]"
"[qty]","[Qty]"
"[Regular]","[Regular]"
"[sku]","[SKU]"
"[stock]","[valores]"
"[Yes (from Magento)]","[Sí (de Magento)]"
"[Yes]","[Sí]"
"[Yes] : Default;","[Sí]: por defecto;"
"[Yes] (Adds 'Included' to tax label)","[Sí] (Adds "incluido" a la etiqueta de impuestos)"
"[Yes] (No = Word-wrap)","[Sí] (n = Palabra-wrap)"
"[Yes]<br />- If you have slightly 'dirty data' (eg. product names with linebreaks in) set this to yes.","[Sí] <br /> - (. Por ejemplo, nombres de productos con saltos de línea en) Si usted tiene un poco "datos sucios" Establecer como Sí."
"[Yes]<br />- If you have spreadsheet cells getting mixed up, check this is turned on.<br />- If set to Yes, set the spreadsheet importer to 'Fields de-limited by " character'.","[Sí] <br /> -. Si tiene células de hoja de cálculo se mezclen, mira esto se enciende <br /> - Si se establece en Sí, establecer el importador de hoja de cálculo para 'campos de-limitado por el "carácter"."
"&nbsp;&nbsp;Custom Value","& Nbsp; & nbsp; Valor"
"&nbsp;&nbsp;Value","& Nbsp; & nbsp; Valor"
"&nbsp;Eg. enter 'Captured amount' to not show authorize.net payments<br / >Separate multiple phrases by the pipe character: <b>|</b>","& Nbsp; Ej. introducir 'cantidad Capturado' para no mostrar los pagos Authorize.net <br /> múltiples frases separadas por el caracter: <b> | </ b>"
"<b>Default Label dimensions (portrait):</b>","<B> dimensiones etiqueta predeterminada (vertical): </ b>"
"<b>Label dimensions:250,200</b>","<B> dimensiones de etiqueta: 250200 </ b>"
"<div class="column_config_section" style="width:60%!important">","<Div class = estilo "column_config_section" = "width: 60% importante">"
"<div class="column_config_section">","<Div class = "column_config_section">"
"<div class="column_config_section"><div class="column_config_para" style="margin-top: -12em;"><b>Structure:</b> <span class = "comment_code">{if X}</span><span class = "comment_code">{X}</span>,|<span  class = "comment_code">{/if}</span><br /><b>Can use these codes: </b><br /><span class = "comment_code">{prefix}</span><span  class = "comment_code">{name}</span><span class = "comment_code">{firstname}</span><span class = "comment_code">{lastname}</span><span  class = "comment_code">{suffix}</span><span class = "comment_code">{company}</span><span class = "comment_code">{street}</span><span  class = "comment_code">{city}</span><span class = "comment_code">{postcode}</span><span class = "comment_code">{country}</span><br />","<Div class = "column_config_section"> <div class = estilo "column_config_para" = "margin-top: -12em;"> <b> Estructura: </ b> <span class = "comment_code"> {} si X </ span> <span class = "comment_code"> {X} </ span>, | <span class = "comment_code"> {/ if} </ span> <br /> <b> puede utilizar estos códigos: </ b > <br /> <span class = "comment_code"> {prefijo} </ span> <span class = "comment_code"> {nombre} </ span> <span class = "comment_code"> {nombre} </ span> <span class = "comment_code"> {apellido} </ span> <span class = "comment_code"> {sufijo} </ span> <span class = "comment_code"> {empresa} </ span> <span class = " comment_code "> {calle} </ span> <span class =" comment_code "> {ciudad} </ span> <span class =" comment_code "> {código postal} </ span> <span class =" comment_code "> {país } </ span> <br />"
"<div class="column_config_section"><div class="column_config_para" style="margin-top: -7.5em;"><b>Structure:</b> <span class = "comment_code">{Attribute A}</span>,<span class = "comment_code">{Attribute  B}</span>","<Div class = "column_config_section"> <div class = estilo "column_config_para" = "margin-top: -7.5em;"> <b> Estructura: </ b> <span class = "comment_code"> {atributo A} < / span>, <span class = "comment_code"> {atributo B} </ span>"
"<div class="column_config_section"><div class="column_config_para" style="margin-top: -7.5em;"><b>Structure:</b> <span class = "comment_code">{if x}</span><span class = "comment_code">{x}</span>,|<span  class = "comment_code">{/if}</span><br /><b>Can use these codes: </b><br /><span class = "comment_code">{prefix}</span><span  class = "comment_code">{name}</span><span class = "comment_code">{firstname}</span><span class = "comment_code">{lastname}</span><span  class = "comment_code">{suffix}</span><span class = "comment_code">{company}</span><span class = "comment_code">{street}</span><span  class = "comment_code">{city}</span><span class = "comment_code">{postcode}</span><span class = "comment_code">{country}</span><br />","<Div class = "column_config_section"> <div class = estilo "column_config_para" = "margin-top: -7.5em;"> <b> Estructura: </ b> <span class = "comment_code"> {x} si < / span> <span class = "comment_code"> {x} </ span>, | <span class = "comment_code"> {/ if} </ span> <br /> <b> puede utilizar estos códigos: </ b> <br /> <span class = "comment_code"> {prefijo} </ span> <span class = "comment_code"> {nombre} </ span> <span class = "comment_code"> {nombre} </ span > <span class = "comment_code"> {apellido} </ span> <span class = "comment_code"> {sufijo} </ span> <span class = "comment_code"> {empresa} </ span> <span class = "comment_code"> {calle} </ span> <span class = "comment_code"> {ciudad} </ span> <span class = "comment_code"> {código postal} </ span> <span class = "comment_code"> { país} </ span> <br />"
"<div class="column_config_section"><div class="column_config_para" style="margin-top: -7.5em;"><b>Structure:</b><br />","<Div class = "column_config_section"> <div class = estilo "column_config_para" = "margin-top: -7.5em;"> <b> Estructura: </ b> <br />"
"<div class="column_config_section"><div class="column_config_para">[No] Some couriers (like Royal Mail) require no accents in shipping labels.</div></div>","<Div class = "column_config_section"> <div class = ""> column_config_para [No] Algunos mensajeros (como Royal Mail) no requieren acentos en las etiquetas de envío. </ Div> </ div>"
"<div class="column_config_section"><div class="column_config_para"><b>Structure:</b><br />","<Div class = "column_config_section"> <div class = "column_config_para"> <b> Estructura: </ b> <br />"
"<div class="column_config_section"><div class="column_config_para">eg. Put your country, then only overseas orders will have country added </div></div>","<Div class = "column_config_section"> <div class = "column_config_para"> por ejemplo. Ponga su país, entonces sólo pedidos en el extranjero tendrán pais fecha </ div> </ div>"
"<div class="column_config_section"><div class="column_config_para">If your PDFs print with missing or tofu (<b style="font-size:200%;font-weight:100;display:inline;position:relative;top:5px;">&#9647;</b>) characters, set this to 'Yes'.<br/>Setting this to 'Yes' will make your PDFs about 0.4mb bigger.<br/>If that doesn't work for you: set 'Customise fonts' to 'Yes'; then set 'Use non-roman characters to 'Yes'; then try the other font families.</div></div>","<Div class = "column_config_section"> <div class = "column_config_para"> Si sus archivos PDF se imprimen con falta o queso de soja (<b style = "font-size: 200%; font-weight: 100; display: inline; position: relative ; la parte superior: 5px; "> & # 9647; </ b>) caracteres, seleccionar la opción" Sí "<br/> lo ajusta a" Sí "hará que sus archivos PDF sobre 0.4MB grande <br/> Si eso.. no funciona para usted: juego de "personalizar fuentes 'a' Sí '; a continuación, establecer 'Usar los caracteres no latinos como "Sí"; a continuación, tratar las otras familias de fuentes. </ div> </ div>"
"<div class="column_config_section"><div class="column_config_para">Set to the most prominent colour in your logo. [#8AC371]<br/>(Used for title borders).</div></div>","<Div class = "column_config_section"> <div class = "column_config_para"> ajusta en el color más prominente en su logotipo. [# 8AC371] <br/> (Se utiliza para los bordes de título). </ Div> </ div>"
"<div class="column_config_section"><div class="column_config_para">Use this if you need a specific cutoff point (eg for labels) which the auto-cutoff is going over","<Div class = "column_config_section"> <div class = "column_config_para"> Utilice esta opción si necesita un punto de corte específico (por ejemplo, para las etiquetas), que la auto-corte va hacia"
"<img src="//moogento.com/logo/moogento_tinylogo.lp.png" alt="Moogento" width="20" style="vertical-align:bottom;margin-left:-1px;"/> MOOGENTO Extensions","<img src = "// moogento.com/logo/moogento_tinylogo.lp.png" alt = width = estilo "Moogento" "20" = "vertical-align: parte inferior; margin-left: 1px;" /> Extensiones MOOGENTO"
"18 Flag","18 Bandera"
"2 places","2 plazas"
"21 Flag","21 Bandera"
"2a Shipmethod match","partido de 2a Shipmethod"
"2b Shipmethod match","partido 2b Shipmethod"
"2c Shipmethod match","partido 2c Shipmethod"
"2d Country negative match","coincidencia negativa 2d País"
"2nd attribute?","Segundo atributo?"
"2nd background image?","2ª imagen de fondo?"
"2nd Custom page title","segundo título de la página personalizada"
"2nd Image file","Segundo archivo de imagen"
"2nd Order attribute code","2º orden de atributo de código"
"2nd Order custom attribute?","2º orden atributo personalizado?"
"2nd page title","Segundo título de la página"
"2nd Sort by :","2º Ordenar por:"
"2nd sort direction :","2ª dirección de ordenación:"
"3 places","3 lugares"
"3rd attribute?","3ª atributo?"
"4 places","4 lugares"
"4th attribute?","4º atributo?"
"Above address","Por encima de direcciones"
"According to the USPS all addresses should be capitalised to improve delivery time","De acuerdo con el USPS todas las direcciones deberán escribirse con mayúscula para mejorar el tiempo de entrega"
"According to the USPS all addresses should be capitalised to improve delivery time and accuracy","De acuerdo con el USPS todas las direcciones deberán escribirse con mayúscula para mejorar el tiempo de entrega y la precisión"
"Action Menu Options","Opciones del menú Acción"
"Actual attribute code (eg: shelf)","código real atributo (por ejemplo: estantería)"
"Add 'Packed by' note?","Agregar "envasado por" nota?"
"Add <b><a href="https://moogento.com/autocn22">autoCN22</a> Customs label?</b>","Añadir <b> <a href="https://moogento.com/autocn22"> autoCN22 </a> etiqueta aduanera? </ B>"
"Add 1 per line, exact attribute labels which you *don't* want to show","Añadir 1 por línea, las etiquetas exactas de atributos que * no * desea mostrar"
"Add 2nd Order ID barcode?","Añadir segundo código de barras de ID de pedido?"
"Add 2nd shipping address?","Añadir segunda dirección de envío?"
"Add 2nd shipping-type image?","Añadir imagen-tipo de envío segunda?"
"Add 3rd shipping-type image?","Añadir imagen 3ra clase de expedición?"
"Add a 2nd background image?","Añadir una imagen de fondo segundo?"
"Add a 2nd page title?","Añadir un título segunda página?"
"Add a background image?","Añadir una imagen de fondo?"
"Add a flat shipping address?","Añadir una dirección de envío plana?"
"Add address label?","Añadir etiqueta de dirección?"
"Add an <b>autoCN22</b> page?","Añadir un <b> autoCN22 </ b> página?"
"Add an <b>order-summary</b> label?","Añadir un <b> resumen de pedidos </ b> etiqueta?"
"Add company address to header?","Añadir dirección de la empresa a la cabecera?"
"Add company address?","Añadir dirección de la empresa?"
"Add fixed weight?","Añadir peso fijo?"
"Add flare to gift messages?","Añadir brillo a mensajes de regalo?"
"Add flat shipping address?","Añadir dirección de envío plana?"
"Add full-page background image?","Añadir imagen de fondo de página completa?"
"Add header logo?","Añadir el logotipo de cabecera?"
"Add image background to label?","Añadir imagen de fondo a la etiqueta?"
"Add letterhead?","Añadir membrete?"
"Add logo?","Añadir el logotipo?"
"Add on right of SKU","Añadir a la derecha de SKU"
"Add Order ID above address?","Añadir ID de pedido encima de la dirección?"
"Add Order ID barcode?","Añadir código de barras de ID de pedido?"
"Add ordered qty to stock-needed qty?","Añadir Cant ordenado Cantidad STOCK-necesaria?"
"Add page background image?","Añadir imagen de fondo página?"
"Add return address at bottom?","Añadir remite en el fondo?"
"Add return address?","Añadir dirección de retorno?"
"Add shipping address at bottom?","Añadir dirección de envío en la parte inferior?"
"Add shipping label image?","Añadir imagen etiqueta de envío?"
"Add shipping label?","Añadir etiqueta de envío?"
"Add shipping-type image?","imagen de tipo envío agregar?"
"Add static text?","Añadir texto estático?"
"Add tax in order subtotal [Europe Standard]","Añadir el impuesto en el subtotal para [estándar de Europa]"
"Add tax to number?","Añadir el impuesto al número?"
"Add tax to product line subtotal [US Standard]","Añadir el impuesto al subtotal línea de productos [Estándar de EE.UU.]"
"Add tracking number as barcode?","Añadir número de seguimiento como código de barras?"
"Add tracking number?","Añadir número de seguimiento?"
"Address format","formato de dirección"
"Address label : Color","etiqueta de dirección: Color"
"Address label : Font","etiqueta de dirección: Fuentes"
"Address label : Size","etiqueta de dirección: Tamaño"
"Address label : Style","etiqueta de dirección: Estilo"
"Address text","texto de la dirección"
"Address text, Default","texto de dirección por defecto"
"Address text, Group 1","texto de la dirección, Grupo 1"
"Address text, Group 2","texto de la dirección, Grupo 2"
"Address text, Group 3","texto de la dirección, Grupo 3"
"Address-label Sheet Options","Dirección de etiqueta Opciones de la hoja"
"Adds a field for shipping methods that don't come from WSA Store Pickup","Añade un campo para los métodos de envío que no provienen de recogida WSA tienda"
"Admin: Order-view PDF Invoice and Packing Sheet button?","Admin: Orden-PDF ver la factura y la hoja de embalaje botón?"
"Admin: Order-view PDF Invoice button?","Admin: Orden-view botón Factura PDF?"
"Admin: Order-view PDF Packing Sheet button?","Admin: Orden-view botón PDF Hoja de embalaje?"
"Admin: Order-view PDF Zebra Label button?","Admin: Orden-view botón de etiqueta PDF cebra?"
"Admin: Order-view Resend Email button?","Admin: Orden-view botón Volver a enviar por correo electrónico?"
"Alert Flag","Bandera de alerta"
"Align text : center","Alinear el texto: centro"
"Align text : left","Alinear el texto: a la izquierda"
"All","Todas"
"All : non-interlaced <b>and</b> non-transparent .png","Todos: no entrelazado <b> y </ b> no transparente .png"
"Allow Customers to Make PDFs?","Permitir a los clientes para hacer archivos PDF?"
"Alternate row color","Alterna color de fila"
"Alternate row in picklists","fila se alternan en las listas de selección"
"Alternate, billing down, shipping up","Alternativo, la facturación hacia abajo, hasta el envío"
"Always override &amp; use courierRules Shipping Connector Label if available?","Siempre anulan & amp; utilizar courierRules Conector etiqueta de envío si está disponible?"
"Amount to add","La cantidad a añadir"
"Angle Text","ángulo de texto"
"Angled Ribbon","cinta angulosa"
"Applies to Packing Sheets and Invoices, in the section which shows shipping method etc.","Se aplica a las láminas de relleno y facturas, en la sección que muestra el método de envío, etc."
"Ascending","ascendente"
"Attr.(1) Xpos","Atr. (1) Xpos"
"Attr.(2) Xpos","Atr. (2) Xpos"
"Attr.(3) Xpos","Atr. (3) Xpos"
"Attr.(4) Xpos","Atr. (4) Xpos"
"Attribute 1","atributo 1"
"Attribute 2","atributo 2"
"Attribute 3","atributo 3"
"Attribute 4","atributo 4"
"Attribute code","código de atributo"
"Attribute code (eg. for shelving info, maybe you have an attribute: shelf)<br /><b>You need to have created this attribute, and assigned values for each product for it to work!</b>","Atributo código (. Por ejemplo, para estanterías información, tal vez usted tiene un atributo: estantería) <br /> <b> Es necesario haber creado este atributo, y los valores asignados para cada producto para que funcione </ b>!"
"Attribute code 1:","Atribuir el código 1:"
"Attribute code 2:","Atribuir el código 2:"
"Attribute code 3:","Atributo código 3:"
"Attribute code 4:","Atributo código de 4:"
"Attribute code 5:","Atributo código 5:"
"Attribute code for shelving info; eg. shelf","Atributo código para estanterías información; por ejemplo. estante"
"Attribute code for supplier data; Default: supplier","Atributo de código para los datos de proveedor; Por defecto: proveedor"
"Attribute code; eg. shelf","Atributo código; por ejemplo. estante"
"Attribute codes?","Atribuir los códigos?"
"Attribute column title","Atributo título de la columna"
"Attribute to show","Atributo para mostrar"
"Attribute to sort by :","Atributo para ordenar por:"
"Attribute to use as product name","Atributo para utilizar como nombre del producto"
"Auto description 1","Descripción Auto 1"
"Auto description 3","Descripción Auto 3"
"Auto Processing","Procesamiento automático"
"Automatic action :","Acción automática:"
"Automatic action #2:","acción automática # 2:"
"Automatic action #3:","acción automática # 3:"
"Automation Connection","conexión de automatización"
"Background Image","Imagen de fondo"
"Background image position","Antecedentes posición de la imagen"
"Background image?","¿Imagen de fondo?"
"barcode : Font","código de barras: Fuentes"
"barcode font size","tamaño de la fuente de código de barras"
"barcode Font Size (Orders)","Tamaño de fuente de código de barras (Órdenes)"
"barcode Font Size (Products)","Tamaño de fuente de código de barras (los productos)"
"barcode font-size","código de barras de tamaño de fuente"
"barcode size","el tamaño del código de barras"
"barcode X-pos.","código de barras X-POS."
"Because the Order currency is different from the Store currency, the conversion from","Debido a que la moneda orden es diferente de la moneda de la tienda, la conversión de"
"Beside address","Al lado de la dirección"
"Billing address position","posición de la dirección de facturación"
"Billing address posititon","Dirección de facturación posititon"
"Billing address title","Título de la dirección de facturación"
"Bkg","Bkg"
"Blank = #000000 (#HEX colour code)","En blanco = # 000000 (código de color #hex)"
"Blank box image","imagen de cuadro en blanco"
"Bold","Negrita"
"Bold 'Extra shipping details' labels?","Negrita 'Detalles adicionales del envío "etiquetas?"
"Bold italic","Negrita cursiva"
"Bold last line in page-base shipping addresses?","Negrita última línea de la página direcciones de envío-base?"
"Bold last line in page-top shipping addresses?","Negrita última línea de la página-top direcciones de envío?"
"Bold product name?","nombre del producto en negrita?"
"Border color","Color del borde"
"Bottom of page","Parte inferior de la página"
"Box 1 Image","Recuadro 1 Imagen"
"Box 2a Image (Store Pickup)","2a cuadro de imagen (para recoger en tienda)"
"Box 2b Image (Express Mail)","2b cuadro de imagen (Express Mail)"
"Box 2c Image (Priority International)","2c cuadro de imagen (Prioridad Internacional)"
"Box 2d Image (Standard International)","Cuadro de imagen en 2D (Norma Internacional)"
"Box 3 Image","Recuadro 3 Imagen"
"Box count estimation?","De caja recuento de estimación?"
"Bring up top address?","Que aparezca la dirección de arriba?"
"Buttons for PDFs","Botones para archivos PDF"
"By default we output ANSI, which works well for Windows machines and special characters.<br >If you need UTF-8, just choose that here","Por la salida por defecto que ANSI, que funciona bien para las máquinas Windows y caracteres especiales. <br> Si necesita UTF-8, que acaba de elegir aquí"
"By Height","por Altura"
"By Width","por Anchura"
"Calculate line totals by:","Calcular los totales de línea por:"
"Callout colour","el color de llamada"
"Can be handy to reduce customer support - eg. set to a custom Processing status of 'Packing your order now'","Puede ser útil para reducir la atención al cliente - por ejemplo. establecido en un estado de procesamiento personalizado de "Cómo preparar su pedido ahora""
"Cancel?","¿Cancelar?"
"Capitalise shipping labels?","Capitalizar las etiquetas de envío?"
"Category translation","traducción Categoría"
"Center values?","Los valores Center?"
"Centered in page","Centrado en la página"
"Centered in product list","Centrado en la lista de productos"
"Change order status","Cambiar el estado del pedido"
"Change the layout of shipping addresses","Cambiar el diseño de las direcciones de envío"
"Change to status:","Cambiar al estado:"
"Check for gift message?","Compruebe si hay mensaje de regalo?"
"Clear Cached Images in pickPack","Imágenes claras en caché en pickPack"
"Code","Código"
"Color","Color"
"Color attribute","atributo de color"
"Color X-pos.","Color X-POS."
"Column mapping","asignación de columna"
"Columns Y-X-pos.","Columnas Y-X-POS."
"Combine attribute?","Combinar atribuir?"
"Combine custom attributes under product line?","Combinar los atributos personalizados bajo la línea de productos?"
"Combine custom product attributes under the product line?","Combinar los atributos del producto de encargo bajo la línea de productos?"
"Combine pdfs","Combine PDFs"
"Combine product line details?","Combinar detalles de la línea de productos?"
"Combine the custom attributes listed below?","Se combinan los atributos personalizados enumeran a continuación?"
"Combined Attributes Xpos","Combinado Atributos Xpos"
"Combined Packing Sheet/Invoice' grouped by Order ID?","Hoja de embalaje combinado / Factura 'agrupados por ID de pedido?"
"Combined pdfs?","pdfs combinados?"
"Comma separated top,bottom widths (eg 1,2)","Separados por comas superior, anchuras inferiores (por ejemplo 1,2)"
"Comma-separated list of customer group names where you don't want the group name","Lista separada por comas de los nombres de los grupos de clientes en el que no desea que el nombre del grupo"
"Comma-separated list of SKUs to *not* show","Lista de SKUs separados por comas que * no * Mostrar"
"Comma-separated list of SKUs to *not* show a count for","Lista de SKUs separados por comas que * no * es mostrar un recuento de"
"Comments","comentarios"
"Company address","Dirección de la empresa"
"Company address : Color","Dirección de la empresa: Color"
"Company address : Font","Dirección de la empresa: Tipo de letra"
"Company address : Size","Dirección de la empresa: Tamaño"
"Company address : Style","Dirección de la empresa: Estilo"
"Company address, Default","Dirección de la empresa, por defecto"
"Company address, Group 1","Dirección de la empresa, Grupo 1"
"Company address, Group 2","Dirección de la empresa, Grupo 2"
"Company address, Group 3","Dirección de la empresa, Grupo 3"
"Condition","Condición"
"Configurable product name","Nombre del producto configurable"
"Cost (base) to (display) exchange rate","Costo (base) al tipo de cambio (pantalla)"
"Cost currency prefix","símbolo de moneda coste"
"Cost multiplier","multiplicador del coste"
"Cost subtotal?","subtotal de costos?"
"courierRules Method","Método courierRules"
"courierRules method?","Método courierRules?"
"courierRules Shipping Method","courierRules Método de envío"
"CSV (Order-combined Products)","CSV (productos Orden-combinada)"
"CSV (Order-combined Products) Options","CSV (productos Orden-combinada) Opciones"
"CSV (Order-combined Products)?","CSV (productos Orden-combinado)?"
"CSV (Order-separated Products)","CSV (separados por productos Orden)"
"CSV (Order-separated Products) Options","CSV (Orden-separa los productos) Opciones"
"CSV (Order-separated Products)?","CSV (productos Orden separados)?"
"CSV (Orders)","CSV (órdenes)"
"CSV (Orders) Options","CSV (órdenes) Opciones"
"CSV (Orders)?","CSV (órdenes)?"
"CSV field separator","CSV separador de campo"
"CSV output encoding","codificación de salida CSV"
"CSV/XML (Cargo Manifest)","CSV / XML (Manifiesto de Carga)"
"CSV/XML (Cargo Manifest)?","CSV / XML (Manifiesto de Carga)?"
"Custom","Personalizado"
"Custom Attribute","atributo personalizado"
"Custom attribute (1)","atributo personalizado (1)"
"Custom attribute (2)","atributo personalizado (2)"
"Custom attribute (3)","atributo personalizado (3)"
"Custom attribute (4)","atributo personalizado (4)"
"Custom CSV field separator","Custom separador de campos CSV"
"Custom font file","archivo fuente personalizada"
"Custom image","imagen personalizada"
"Custom Message : Background Color","Mensaje personalizado: Color de fondo"
"Custom Message : Color","Mensaje personalizado: Color"
"Custom Message : Font","Mensaje personalizado: Fuentes"
"Custom Message : Size","Mensaje personalizado: Tamaño"
"Custom Message : Style","Mensaje personalizado: Estilo"
"Custom message under product list?","mensaje personalizado en la lista de productos?"
"Custom options column title","Las opciones personalizadas título de la columna"
"Custom Order Attribute","Orden de encargo Atributo"
"Custom page title","título específico"
"Custom product attribute code (eg: shelf)","El código del atributo del producto (por ejemplo: estantería)"
"Custom product attribute?","los atributos del producto para requisitos particulares?"
"Custom text image","Imagen de texto personalizado"
"Custom text under product list?","Texto personalizado bajo la lista de productos?"
"Custom Value","Valor personalizado"
"Custom weight fields?","campos de ponderación personalizada?"
"Custom weightbased count?","weightbased encargo recuento?"
"Custom Weightbased label?","Weightbased encargo etiqueta?"
"Custom Weightbased text?","Weightbased texto personalizado?"
"Customer Address X-pos.","Dirección del cliente X-POS."
"Customer attribute code","código de atributo del cliente"
"Customer Comments","comentarios de clientes"
"Customer custom attribute?","atributo personalizado al cliente?"
"Customer Email","Correo electrónico del cliente"
"Customer Email?","¿Correo electrónico del cliente?"
"Customer group?","¿Grupo de clientes?"
"Customer ID (Footer) X-pos.","ID de cliente (pie de página) X-POS."
"Customer ID X-pos.","ID de cliente X-POS."
"Customer ID?","¿Identificación del cliente?"
"Customer name X-pos.","Nombre del cliente X-POS."
"Customer VAT title","Título de IVA al cliente"
"Customer: Change "Print Invoice" to "PDF Invoices"?","Cliente: Cambio "Imprimir factura" a "Facturas PDF"?"
"Customer: Change "Print Order" to "PDF Invoices"?","Cliente: Cambio "orden de impresión" a "Facturas PDF"?"
"Customer: PDF Invoice button?","Cliente: Botón Factura PDF?"
"Customer: PDF Packing Sheet button?","Cliente: PDF botón Hoja de embalaje?"
"Customise 'Packed by' text","Personalizar "envasado por" texto"
"Customise fonts/colours?","Modifica para requisitos particulares fuentes / los colores?"
"Customize page title?","Personalizar título de la página?"
"Date format","Formato de fecha"
"Date printed?","Fecha impreso?"
"Day","Día"
"Deadline text","Fecha límite de texto"
"Deadline text / date?","Fecha límite de texto / fecha?"
"Default","Defecto"
"Default : Yes","Por defecto: Sí"
"Default (Use standard)","Predeterminado (uso estándar)"
"Default (Use Total Price Xpos)","Predeterminado (Uso Precio total Xpos)"
"Default (Use total prixe Xpos)","Predeterminado (Uso prixe total de Xpos)"
"Default top-right; eg. 'Invoice'","Por defecto superior derecha; por ejemplo. 'Factura'"
"Default top-right; eg. 'Packing Sheet'","Por defecto superior derecha; por ejemplo. 'Hoja de embalaje'"
"Default:","Defecto:"
"Default: -230,-210","Por defecto: -230, -210"
"Default: ,","Defecto: ,"
"Default: 'OK'","Por defecto: 'OK'"
"Default: 'OK' -->","Por defecto: 'OK' ->"
"Default: "Payment due "","Por defecto: "El pago debe realizarse""
"Default: {blank}","Por defecto: {blanco}"
"Default: #DDDDDD","Por defecto: #DDDDDD"
"Default: #FFFFFF","Por defecto: #FFFFFF"
"Default: 0<br />Eg. 21.6700 @ 0 = 22; @ 1 = 21.7; @ 2 = 21.67; @ -1 = 20","Por defecto: 0 <br /> Ej. 21.6700 @ 0 = 22; @ 1 = 21,7; @ 2 = 21,67; @ -1 = 20"
"Default: 1<br />Eg. Change the display cost to match your actual end costs","Por defecto: 1 <br /> Ej. Cambiar el coste pantalla para que coincida con sus costes finales reales"
"Default: 1<br />Eg. kg -> lb = 2.2046; lb -> kg = 0.4536","Por defecto: 1 <br /> Ej. kg -> lb = 2,2046; lb -> kg = 0.4536"
"Default: 1<br />Eg. your base currency is USD, your manifest display currency is GBP : enter the exchange rate multiplier for USD -> GBP","Por defecto: 1 <br /> Ej. su moneda base es USD, su moneda de visualización de manifiesto es GBP: Introduce el multiplicador tasa de cambio de USD -> GBP"
"Default: 100","Por defecto: 100"
